Paper_ID,DOI,Affiliation_ID,Year,Keyword,AffiliationGroup,ListedAffiliation,Author,Author_ID
3835,10.1890/07-1552.1,1,2008,NoMatch,Unmatched,1University1,"Taylor, Brad W.",8481
3835,10.1890/07-1552.1,1,2008,NoMatch,Unmatched,1University1,"Thomas, Steven A.",815
3836,10.1890/07-1688.1,1,2008,NoMatch,Unmatched,"Rothamsted Res, Harpenden AL5 2JQ, Herts, England","Reynolds, Andy",8482
3841,10.1890/07-1363.1,1,2008,NoMatch,Unmatched,"Linkoping Univ, IFM, Linkoping, Sweden","Lindstroem, Tom",8486
3841,10.1890/07-1363.1,1,2008,NoMatch,Unmatched,"Linkoping Univ, IFM, Linkoping, Sweden","Westerberg, Lars",8487
3841,10.1890/07-1363.1,1,2008,NoMatch,Unmatched,"Linkoping Univ, IFM, Linkoping, Sweden","Wennergren, Uno",8488
3844,10.1890/07-1275.1,2,2008,NoMatch,Unmatched,1University1,"Raemakers, Ivo",8495
3845,10.1890/07-0659.1,2,2008,NoMatch,Unmatched,"Univ Oregon, Bend, OR 97701 USA","Orr, Matthew R.",8497
3849,10.1890/07-1377.1,4,2008,NoMatch,Unmatched,"Univ Gottingen, DNPW, D-37073 Gottingen, Germany","Scherber, Christoph",3408
3853,10.1890/07-0418.1,1,2008,NoMatch,Unmatched,1University1,"Parker, Raenelle L.",8523
3853,10.1890/07-0418.1,1,2008,NoMatch,Unmatched,1University1,"Srivastava, Diane S.",934
3855,10.1890/07-0900.1,2,2008,NoMatch,Unmatched,1University1,"Strong, Allan M.",8527
3855,10.1890/07-0900.1,2,2008,NoMatch,Unmatched,1University1,"Donovan, Therese M.",8528
3859,10.1890/07-0630.1,5,2008,NoMatch,Unmatched,"Galleria Off, Daitan Labs, Campinas, SP, Brazil","Guimaraes, Paulo",8538
3861,10.1890/07-1231.1,2,2008,NoMatch,Unmatched,1University1,"Manzur, Tatiana",8540
3864,10.1890/07-1241.1,2,2008,NoMatch,Unmatched,"Ramon Sci Ctr, IL-80600 Mizpe Ramon, Israel","Krasnov, Boris R.",8550
3875,10.1890/06-2080.1,1,2008,NoMatch,Unmatched,"Univ Arizona, Tucson, AZ 85721 USA","Huxman, Travis E.",1887
3875,10.1890/06-2080.1,1,2008,NoMatch,Unmatched,"Univ Arizona, Tucson, AZ 85721 USA","Barron-Gafford, Greg",8457
3875,10.1890/06-2080.1,1,2008,NoMatch,Unmatched,"Univ Arizona, Tucson, AZ 85721 USA","Gerst, Katharine L.",8568
3875,10.1890/06-2080.1,1,2008,NoMatch,Unmatched,"Univ Arizona, Tucson, AZ 85721 USA","Angert, Amy L.",3955
3875,10.1890/06-2080.1,1,2008,NoMatch,Unmatched,"Univ Arizona, Tucson, AZ 85721 USA","Tyler, Anna P.",8569
3875,10.1890/06-2080.1,1,2008,NoMatch,Unmatched,"Univ Arizona, Tucson, AZ 85721 USA","Venable, D. Lawrence",1888
3885,10.1890/07-1099.1,7,2008,NoMatch,Unmatched,"Univ Sheffield, Sheffield S10 2TN, S Yorkshire, England","Childs, D. Z.",8587
3889,10.1890/07-0737.1,1,2008,NoMatch,Unmatched,"Brown Univ, Providence, RI 02912 USA","Garcia, Erica A.",8597
3894,10.1890/07-0479.1,7,2008,NoMatch,Unmatched,1University1,"Swamy, Varun",8605
3896,,1,2008,NoMatch,Unmatched,1University1,"Barnes, Carolyn",7326
3897,,1,2008,NoMatch,Unmatched,1University1,"Smithson, A.",8607
3897,,1,2008,NoMatch,Unmatched,1University1,"Juillet, N.",8608
3897,,1,2008,NoMatch,Unmatched,1University1,"Macnair, M. R.",8609
3897,,1,2008,NoMatch,Unmatched,1University1,"Gigord, L. D. B.",8610
3898,,1,2008,NoMatch,Unmatched,1University1,"Tscharntke, T.",8611
3898,,1,2008,NoMatch,Unmatched,1University1,"Sekercioglu, C. H.",8612
3898,,1,2008,NoMatch,Unmatched,1University1,"Dietsch, T., V",8613
3898,,1,2008,NoMatch,Unmatched,1University1,"Sodhi, N. S.",8614
3898,,1,2008,NoMatch,Unmatched,1University1,"Hoehn, P.",8615
3898,,1,2008,NoMatch,Unmatched,1University1,"Tylianakis, J. M.",8616
3904,10.1890/07-0815.1,2,2008,NoMatch,Unmatched,1University1,"Currie, Cameron R.",8628
3906,10.1890/07-1543.1,1,2008,NoMatch,Unmatched,"Landcare Res, Lincoln 7640, New Zealand","Wardle, David A.",1776
3906,10.1890/07-1543.1,1,2008,NoMatch,Unmatched,"Landcare Res, Lincoln 7640, New Zealand","Wiser, Susan K.",2673
3906,10.1890/07-1543.1,1,2008,NoMatch,Unmatched,"Landcare Res, Lincoln 7640, New Zealand","Allen, Robert B.",8630
3906,10.1890/07-1543.1,1,2008,NoMatch,Unmatched,"Landcare Res, Lincoln 7640, New Zealand","Bonner, Karen I.",8026
3921,10.1890/07-0364.1,3,2008,NoMatch,Unmatched,"Monterey Bay Aquarium Res Inst, Moss Landing, CA 95039 USA","Chavez, Francisco P.",8658
3926,10.1890/07-0462.1,3,2008,NoMatch,Unmatched,1University1,"Reynolds, Michelle H.",8674
3931,10.1890/07-1578.1,1,2008,NoMatch,Unmatched,"Univ Michigan, Ann Arbor, MI 48109 USA","Perfecto, Ivette",8687
3931,10.1890/07-1578.1,1,2008,NoMatch,Unmatched,"Univ Toledo, Toledo, OH USA","Philpott, Stacy M.",326
3935,10.1890/07-0088.1,1,2008,NoMatch,Unmatched,"Univ Calif Berkeley, Berkeley, CA 94720 USA","Klein, Alexandra-Maria",8693
3935,10.1890/07-0088.1,1,2008,NoMatch,Unmatched,"Univ Gottingen, D-37073 Gottingen, Germany","Klein, Alexandra-Maria",8693
3936,10.1890/07-0455.1,1,2008,NoMatch,Unmatched,"Univ Gottingen, D-37073 Gottingen, Germany","Tscharntke, Teja",583
3936,10.1890/07-0455.1,1,2008,NoMatch,Unmatched,"Univ Gottingen, D-37073 Gottingen, Germany","Hoehn, Patrick",8696
3937,10.1890/07-0965.1,5,2008,NoMatch,Unmatched,"Univ Calif Berkeley, Berkeley, CA 94720 USA","Lindberg, David R.",8703
3937,10.1890/07-0965.1,12,2008,NoMatch,Unmatched,1University1,"Emmerson, Mark",6251
3941,10.1890/06-2025.1,1,2008,NoMatch,Unmatched,"Monterey Bay Aquarium Res Inst, Moss Landing, CA 95039 USA","Ruhl, Henry A.",8714
3946,10.1890/07-0370.1,6,2008,NoMatch,Unmatched,"Harvard Univ, Petersham, MA 01366 USA","Stinson, Kristina",8730
3949,10.1890/06-2016.1,9,2008,NoMatch,Unmatched,1University1,"Tang, Lingyu",8738
3953,10.1890/07-0970.1,1,2008,NoMatch,Unmatched,"Univ Pretoria, Tony & Lisette Lewis Fdn, Upington, South Africa","Mills, M. G. L.",8745
3955,10.1890/07-1272.1,1,2008,NoMatch,Unmatched,"Ctr Sci Monaco, Ave St Martin, MC-98000 Monaco, Monaco.","Hoogenboom, MO",8747
3955,10.1890/07-1272.1,1,2008,NoMatch,Unmatched,1University1,"Connolly, Sean R.",640
3955,10.1890/07-1272.1,1,2008,NoMatch,Unmatched,1University1,"Anthony, Kenneth R. N.",8748
3956,10.1890/06-2009.1,3,2008,NoMatch,Unmatched,"Kanagawa Prefectural Ashigara Kami Reg Prefectura, Ashigara Kami, Japan","Motai, Hideyo",8752
3961,10.1890/07-1431.1,1,2008,NoMatch,Unmatched,"Univ Calif Santa Barbara, Santa Barbara, CA 93106 USA","Yang, Louie H.",1741
3961,10.1890/07-1431.1,1,2008,NoMatch,Unmatched,"Columbia Univ, New York, NY 10027 USA","Naeem, Shahid",1053
3964,10.1890/07-0303.1,2,2008,NoMatch,Unmatched,"Univ Calif Santa Barbara, Santa Barbara, CA 93106 USA","Yang, Louie H.",1741
3976,10.1890/07-0361.1,3,2008,NoMatch,Unmatched,"Univ Wageningen & Res Ctr, NL-6700 AC Wageningen, Netherlands","Ter Braak, Cajo J. F.",2932
3983,10.1890/06-2010.1,1,2008,NoMatch,Unmatched,"Univ Ulster, Coleraine BT52 1SA, Londonderry, North Ireland","Carter, Clare E.",8810
3987,,1,2008,NoMatch,Unmatched,1University1,"Knorr, M.",8819
3987,,1,2008,NoMatch,Unmatched,1University1,"Frey, S. D.",8820
3987,,1,2008,NoMatch,Unmatched,1University1,"Curtis, P. S.",8821
3988,,1,2008,NoMatch,Unmatched,1University1,"Otto, Sonja B.",8822
3988,,1,2008,NoMatch,Unmatched,1University1,"Berlow, Eric L.",8823
3988,,1,2008,NoMatch,Unmatched,1University1,"Rank, Nathan E.",1621
3988,,1,2008,NoMatch,Unmatched,1University1,"Smiley, John",8824
3988,,1,2008,NoMatch,Unmatched,1University1,"Brose, Ulrich",2905
3989,,1,2008,NoMatch,Unmatched,1University1,"Mooney, Kailen",8825
3990,,1,2008,NoMatch,Unmatched,1University1,"McGroddy, Megan E.",8826
3990,,1,2008,NoMatch,Unmatched,1University1,"Daufresne, Tanguy",8827
3990,,1,2008,NoMatch,Unmatched,1University1,"Hedin, Lars O.",995
3994,10.1890/07-1022.1,1,2008,NoMatch,Unmatched,"Penn State Univ, University Pk, PA 16802 USA","Post, Eric S.",8831
3994,10.1890/07-1022.1,1,2008,NoMatch,Unmatched,"Univ Maryland, College Pk, MD 20742 USA","Inouye, David W.",148
4001,10.1890/07-0196.1,1,2008,NoMatch,Unmatched,"Landcare Res, Lincoln 7640, New Zealand","Wiser, Susan K.",2673
4001,10.1890/07-0196.1,1,2008,NoMatch,Unmatched,"Landcare Res, Lincoln 7640, New Zealand","Buxton, Rowan P.",8840
4005,10.1890/06-2029.1,1,2008,NoMatch,Unmatched,"Gulf Maine Res Inst, Portland, ME 04101 USA","O'Connor, Nessa E.",8843
4005,10.1890/06-2029.1,2,2008,NoMatch,Unmatched,"Gulf Maine Res Inst, Portland, ME 04101 USA","Ladwig, Laura M.",1707
4005,10.1890/06-2029.1,3,2008,NoMatch,Unmatched,1University1,"Grabowski, Jonathan H.",151
4018,10.1890/07-0124.1,3,2008,NoMatch,Unmatched,"Int Inst Appl Syst Anal, A-2361 Laxenburg, Austria","Rossberg, A. G.",8863
4023,10.1890/07-0774.1,2,2008,NoMatch,Unmatched,"Stanford Univ, Stanford, CA 94305 USA","Tuljapurkar, Shripad",7485
4023,10.1890/07-0774.1,2,2008,NoMatch,Unmatched,"Stanford Univ, Stanford, CA 94305 USA","Haridas, Chirrakal V.",8877
4023,10.1890/07-0774.1,2,2008,NoMatch,Unmatched,"Stanford Univ, Stanford, CA 94305 USA","Boggs, Carol L.",8878
4023,10.1890/07-0774.1,2,2008,NoMatch,Unmatched,"Stanford Univ, Stanford, CA 94305 USA","Lee, Charlotte T.",59
4026,10.1890/07-0437.1,6,2008,NoMatch,Unmatched,1University1,"Goddard, Kelly L.",8889
4026,10.1890/07-0437.1,6,2008,NoMatch,Unmatched,1University1,"Martens, Scott N.",8890
4030,10.1890/06-0326.1,4,2008,NoMatch,Unmatched,"Univ Miguel Hernandez, Alicante 03202, Spain","Minguez, Eduardo",8230
4043,10.1890/06-1768.1,1,2008,NoMatch,Unmatched,"Univ Aix Marseille 1, CNRS, UMR 6635, CEREGE, F-13545 Aix En Provence, France","Dufour, S.",8921
4056,10.1890/07-0133.1,2,2007,NoMatch,Unmatched,"Mpala Res Ctr, Nanyuki, Kenya","Palmer, Todd M.",847
4056,10.1890/07-0133.1,2,2007,NoMatch,Unmatched,"Mpala Res Ctr, Nanyuki, Kenya","Brody, Alison K.",3715
4066,10.1890/06-2014.1,1,2007,NoMatch,Unmatched,"Harvard Univ, Petersham, MA 01366 USA","DeGasperis, Brian G.",8949
4066,10.1890/06-2014.1,1,2007,NoMatch,Unmatched,"Harvard Univ, Petersham, MA 01366 USA","Motzkin, Glenn",8950
4070,10.1890/06-2100.1,3,2007,NoMatch,Unmatched,"HRK Hochschulrektorenkonf, D-53175 Bonn, Germany","Alphei, J.",8960
4070,10.1890/06-2100.1,3,2007,NoMatch,Unmatched,"Univ Juarez Autnoma Tabasco, Adm Correos 2, Villahermosa 86100, Tabasco, Mexico","Kampichler, C.",8961
4070,10.1890/06-2100.1,3,2007,NoMatch,Unmatched,"Univ Juarez Autnoma Tabasco, Adm Correos 2, Villahermosa 86100, Tabasco, Mexico","Tscherko, D.",8962
4073,10.1890/07-0098.1,1,2007,NoMatch,Unmatched,"CNRS IRD, UMR 2724, Montpellier, France","McCoy, Karen D.",8971
4074,10.1890/06-1974.1,2,2007,NoMatch,Unmatched,"Univ Lyon 1, UMR 5558, FR-69622 Villeurbanne, France","Gaillard, J. -M.",8973
4074,10.1890/06-1974.1,2,2007,NoMatch,Unmatched,"Univ Lyon 1, UMR 5558, FR-69622 Villeurbanne, France","Bonenfant, C.",8974
4074,10.1890/06-1974.1,2,2007,NoMatch,Unmatched,"Univ Lyon 1, UMR 5558, FR-69622 Villeurbanne, France","Van Moorter, B.",8975
4076,,1,2007,NoMatch,Unmatched,1University1,"Enright, N. J.",8984
4077,,1,2007,NoMatch,Unmatched,1University1,"Gilbert, Gregory S.",8985
4077,,1,2007,NoMatch,Unmatched,1University1,"Reynolds, Don R.",7648
4077,,1,2007,NoMatch,Unmatched,1University1,"Bethancourt, Ariadna",8986
4079,10.1890/07-0790.1,1,2007,NoMatch,Unmatched,"Univ Calif Davis, Davis, CA 95616 USA","Rosenheim, Jay A.",1193
4084,10.1890/06-1408.1,1,2007,NoMatch,Unmatched,1University1,"Sabelis, Maurice W.",8992
4084,10.1890/06-1408.1,1,2007,NoMatch,Unmatched,1University1,"Magalhaes, Sara",8993
4084,10.1890/06-1408.1,1,2007,NoMatch,Unmatched,1University1,"Montserrat, Marta",8994
4084,10.1890/06-1408.1,1,2007,NoMatch,Unmatched,1University1,"Van der Hammen, Tessa",8995
4086,10.1890/07-0696.1,1,2007,NoMatch,Unmatched,"2125 Derring Hall, Blacksburg, VA 24061 USA.","Bonier, F",8996
4086,10.1890/07-0696.1,1,2007,NoMatch,Unmatched,1University1,"Martin, Paul R.",8997
4086,10.1890/07-0696.1,1,2007,NoMatch,Unmatched,1University1,"Jensen, Jay P.",8998
4086,10.1890/07-0696.1,1,2007,NoMatch,Unmatched,1University1,"Butler, Luke K.",8999
4086,10.1890/07-0696.1,1,2007,NoMatch,Unmatched,1University1,"Ramenofsky, Marilyn",9000
4086,10.1890/07-0696.1,1,2007,NoMatch,Unmatched,1University1,"Wingfield, John C.",9001
4093,10.1890/07-0539.1,1,2007,NoMatch,Unmatched,1University1,"Edwards, Thomas C., Jr.",9006
4093,10.1890/07-0539.1,1,2007,NoMatch,Unmatched,1University1,"Beard, Karen H.",1222
4093,10.1890/07-0539.1,1,2007,NoMatch,Unmatched,1University1,"Hess, Kyle T.",9007
4094,10.1890/07-0121.1,1,2007,NoMatch,Unmatched,1University1,"Olden, Julian D.",5797
4094,10.1890/07-0121.1,1,2007,NoMatch,Unmatched,1University1,"Solomon, Christopher T.",6216
4094,10.1890/07-0121.1,1,2007,NoMatch,Unmatched,1University1,"Vander Zanden, M. Jake",393
4096,10.1890/06-1396.1,1,2007,NoMatch,Unmatched,1University1,"Thrush, S. F.",9012
4096,10.1890/06-1396.1,1,2007,NoMatch,Unmatched,1University1,"Cummings, V. J.",9013
4096,10.1890/06-1396.1,1,2007,NoMatch,Unmatched,1University1,"Gibbs, M. M.",9014
4096,10.1890/06-1396.1,1,2007,NoMatch,Unmatched,1University1,"Andrew, N. L.",9015
4096,10.1890/06-1396.1,1,2007,NoMatch,Unmatched,1University1,"Schwarz, A. -M.",9016
4099,10.1890/06-2105.1,1,2007,NoMatch,Unmatched,"Univ Bourgogne, UMR, CNRS, F-21000 Dijon, France","Lagrue, Clement",9019
4099,10.1890/06-2105.1,1,2007,NoMatch,Unmatched,"Univ Bourgogne, UMR, CNRS, F-21000 Dijon, France","Kaldonski, Nicolas",9020
4099,10.1890/06-2105.1,1,2007,NoMatch,Unmatched,"Univ Bourgogne, UMR, CNRS, F-21000 Dijon, France","Perrot-Minnot, Marie J.",9021
4099,10.1890/06-2105.1,1,2007,NoMatch,Unmatched,"Univ Bourgogne, UMR, CNRS, F-21000 Dijon, France","Motreuil, Bastien",9022
4099,10.1890/06-2105.1,1,2007,NoMatch,Unmatched,"Univ Bourgogne, UMR, CNRS, F-21000 Dijon, France","Bollache, Loic",9023
4101,10.1890/06-1801.1,1,2007,NoMatch,Unmatched,1University1,"Holmes, Randall R.",9026
4101,10.1890/06-1801.1,1,2007,NoMatch,Unmatched,1University1,"Grand, James B.",9027
4103,10.1890/06-1989.1,1,2007,NoMatch,Unmatched,1University1,"Halpern, Charles B.",9031
4103,10.1890/06-1989.1,1,2007,NoMatch,Unmatched,1University1,"Antos, Joseph A.",9032
4108,10.1890/06-1751.1,1,2007,NoMatch,Unmatched,1University1,"Pelletier, David",9048
4108,10.1890/06-1751.1,1,2007,NoMatch,Unmatched,1University1,"Grandbois, Jean-Marc",9049
4108,10.1890/06-1751.1,1,2007,NoMatch,Unmatched,1University1,"Butler, Patrick J.",6407
4109,,1,2007,NoMatch,Unmatched,1University1,"Seppanen, Janne-Tuomas",9050
4111,10.1890/06-1736.1,1,2007,NoMatch,Unmatched,1University1,"Jost, Lou",3920
4117,10.1890/07-1731.1,1,2007,NoMatch,Unmatched,1University1,"Vos, Matthijs",9062
4117,10.1890/07-1731.1,1,2007,NoMatch,Unmatched,1University1,"Verschoor, Antonie M.",9063
4117,10.1890/07-1731.1,1,2007,NoMatch,Unmatched,1University1,"Helmsing, Nico R.",9064
4117,10.1890/07-1731.1,1,2007,NoMatch,Unmatched,1University1,"Mooij, Wolf M.",2965
4118,10.1890/07-0049.1,1,2007,NoMatch,Unmatched,"IFP, 11 St Louis St, Pondicherry 605001, India.","Munoz, F",9065
4118,10.1890/07-0049.1,1,2007,NoMatch,Unmatched,1University1,"Couteron, Pierre",8236
4118,10.1890/07-0049.1,1,2007,NoMatch,Unmatched,1University1,"Ramesh, B. R.",9066
4118,10.1890/07-0049.1,1,2007,NoMatch,Unmatched,1University1,"Etienne, Rampal S.",7993
4120,10.1890/06-2020.1,1,2007,NoMatch,Unmatched,1University1,"Becker, Peter H.",9069
4120,10.1890/06-2020.1,1,2007,NoMatch,Unmatched,1University1,"Coulson, Tim",3500
4123,10.1890/07-0247.1,1,2007,NoMatch,Unmatched,1University1,"McEuen, Amy B.",9075
4123,10.1890/07-0247.1,1,2007,NoMatch,Unmatched,1University1,"Swihart, Robert K.",9076
4123,10.1890/07-0247.1,1,2007,NoMatch,Unmatched,1University1,"Contreras, Thomas A.",9077
4123,10.1890/07-0247.1,1,2007,NoMatch,Unmatched,1University1,"Steele, Michael A.",9078
4124,10.1890/06-1587.1,1,2007,NoMatch,Unmatched,1University1,"Chaneton, Enrique J.",9080
4124,10.1890/06-1587.1,1,2007,NoMatch,Unmatched,1University1,"Caccia, Fernando",9081
4126,10.1890/06-1348.1,1,2007,NoMatch,Unmatched,1University1,"Wallace, J. Bruce",7591
4126,10.1890/06-1348.1,1,2007,NoMatch,Unmatched,1University1,"Rosemond, Amy D.",2037
4127,10.1890/06-0483.1,1,2007,NoMatch,Unmatched,1University1,"Matthiopoulos, Jason",1410
4127,10.1890/06-0483.1,1,2007,NoMatch,Unmatched,1University1,"Graham, Kate",9084
4127,10.1890/06-0483.1,1,2007,NoMatch,Unmatched,1University1,"Smout, Sophie",9085
4127,10.1890/06-0483.1,1,2007,NoMatch,Unmatched,1University1,"Asseburg, Christian",9086
4127,10.1890/06-0483.1,1,2007,NoMatch,Unmatched,1University1,"Redpath, Stephen",9087
4127,10.1890/06-0483.1,1,2007,NoMatch,Unmatched,1University1,"Thirgood, Simon",9088
4127,10.1890/06-0483.1,1,2007,NoMatch,Unmatched,1University1,"Hudson, Peter",9089
4129,10.1890/07-0012.1,1,2007,NoMatch,Unmatched,1University1,"Mayntz, David",9091
4129,10.1890/07-0012.1,1,2007,NoMatch,Unmatched,1University1,"Simpson, Stephen J.",7369
4129,10.1890/07-0012.1,1,2007,NoMatch,Unmatched,1University1,"Toft, Soeren",9092
4135,10.1890/06-1453.1,1,2007,NoMatch,Unmatched,1University1,"McConway, Kevin",9096
4135,10.1890/06-1453.1,1,2007,NoMatch,Unmatched,1University1,"Dodd, Mike",9097
4135,10.1890/06-1453.1,1,2007,NoMatch,Unmatched,1University1,"Silvertown, Jonathan",9098
4139,10.1890/06-1746.1,1,2007,NoMatch,Unmatched,1University1,"Morse, Jennifer L.",604
4139,10.1890/06-1746.1,1,2007,NoMatch,Unmatched,1University1,"Berthrong, Sean T.",9105
4139,10.1890/06-1746.1,1,2007,NoMatch,Unmatched,1University1,"Bernhardt, Emily S.",6315
4139,10.1890/06-1746.1,1,2007,NoMatch,Unmatched,1University1,"Jackson, Robert B.",7354
4140,10.1890/06-0570.1,1,2007,NoMatch,Unmatched,1University1,"Gonzalez, Maria J.",9107
4140,10.1890/06-0570.1,1,2007,NoMatch,Unmatched,1University1,"Vanni, Michael J.",637
4140,10.1890/06-0570.1,1,2007,NoMatch,Unmatched,1University1,"Stevens, M. Henry H.",9108
4140,10.1890/06-0570.1,1,2007,NoMatch,Unmatched,1University1,"Fields, Matthew W.",9109
4140,10.1890/06-0570.1,1,2007,NoMatch,Unmatched,1University1,"Valentei, Jonathon J.",9110
4142,10.1890/07-0048.1,1,2007,NoMatch,Unmatched,1University1,"Vanderstukken, M.",9113
4142,10.1890/07-0048.1,1,2007,NoMatch,Unmatched,1University1,"Pals, A.",9114
4142,10.1890/07-0048.1,1,2007,NoMatch,Unmatched,1University1,"Muylaert, K.",9115
4142,10.1890/07-0048.1,1,2007,NoMatch,Unmatched,1University1,"de Meester, L.",9116
4144,10.1890/06-0857.1,1,2007,NoMatch,Unmatched,1University1,"Sala, Enric",8156
4144,10.1890/06-0857.1,1,2007,NoMatch,Unmatched,1University1,"Paredes, Gustavo",9119
4144,10.1890/06-0857.1,1,2007,NoMatch,Unmatched,1University1,"Mendoza, Abraham",9120
4144,10.1890/06-0857.1,1,2007,NoMatch,Unmatched,1University1,"Ballesteros, Enric",9121
4145,10.1890/06-1784.1,1,2007,NoMatch,Unmatched,1University1,"Gaines, Steven D.",6520
4145,10.1890/06-1784.1,1,2007,NoMatch,Unmatched,1University1,"Kinlan, Brian P.",9123
4147,10.1890/06-0737.1,1,2007,NoMatch,Unmatched,1University1,"Burslem, David F. R. P.",5969
4147,10.1890/06-0737.1,1,2007,NoMatch,Unmatched,1University1,"Garwood, Nancy C.",9126
4147,10.1890/06-0737.1,1,2007,NoMatch,Unmatched,1University1,"Valencia, Renato",399
4148,10.1890/06-1046.1,1,2007,NoMatch,Unmatched,1University1,"Tohver, Ingrid Marisa",9128
4148,10.1890/06-1046.1,1,2007,NoMatch,Unmatched,1University1,"Ray, David",9129
4148,10.1890/06-1046.1,1,2007,NoMatch,Unmatched,1University1,"Moutinho, Paulo",9130
4148,10.1890/06-1046.1,1,2007,NoMatch,Unmatched,1University1,"Cardinot, Georgina",9131
4149,10.1890/06-1195.1,1,2007,NoMatch,Unmatched,1University1,"Lobo, A.",9133
4149,10.1890/06-1195.1,1,2007,NoMatch,Unmatched,1University1,"Estevan, H.",9134
4149,10.1890/06-1195.1,1,2007,NoMatch,Unmatched,1University1,"Maisongrande, P.",9135
4149,10.1890/06-1195.1,1,2007,NoMatch,Unmatched,1University1,"Vayreda, J.",9136
4149,10.1890/06-1195.1,1,2007,NoMatch,Unmatched,1University1,"Terradas, J.",9137
4150,10.1890/06-1591.1,1,2007,NoMatch,Unmatched,1University1,"Augspurger, Carol",9139
4150,10.1890/06-1591.1,1,2007,NoMatch,Unmatched,1University1,"Chuine, Isabelle",9140
4151,10.1890/06-1343.1,1,2007,NoMatch,Unmatched,1University1,"Mosner, E.",9142
4151,10.1890/06-1343.1,1,2007,NoMatch,Unmatched,1University1,"Miller, B. P.",9143
4151,10.1890/06-1343.1,1,2007,NoMatch,Unmatched,1University1,"Johnson, N.",9144
4151,10.1890/06-1343.1,1,2007,NoMatch,Unmatched,1University1,"Lamont, Byron B.",9145
4153,10.1890/06-1634.1,1,2007,NoMatch,Unmatched,"Sogn Fjordane Univ Coll, Fac Sci, POB 133, N-6851 Sogndal, Norway.","Rydgren, K",9146
4153,10.1890/06-1634.1,1,2007,NoMatch,Unmatched,1University1,"Okland, Rune H.",9147
4153,10.1890/06-1634.1,1,2007,NoMatch,Unmatched,1University1,"Pico, F. Xavier",9148
4153,10.1890/06-1634.1,1,2007,NoMatch,Unmatched,1University1,"de Kroon, Hans",9149
4157,10.1890/06-1714.1,1,2007,NoMatch,Unmatched," Episystems, St Paul, MN 55127 USA","Burlew, Michele M.",9156
4158,10.1890/06-2000.1,1,2007,NoMatch,Unmatched,1University1,"White, Joel",9158
4158,10.1890/06-2000.1,1,2007,NoMatch,Unmatched,1University1,"Clobert, Jean",9159
4158,10.1890/06-2000.1,1,2007,NoMatch,Unmatched,1University1,"Dreiss, Amelie",9160
4158,10.1890/06-2000.1,1,2007,NoMatch,Unmatched,1University1,"Danchin, Etienne",9161
4159,10.1890/06-1449.1,1,2007,NoMatch,Unmatched,1University1,"Weltzin, Jake F.",8198
4159,10.1890/06-1449.1,1,2007,NoMatch,Unmatched,1University1,"Crutsinger, Gregory M.",259
4159,10.1890/06-1449.1,1,2007,NoMatch,Unmatched,1University1,"Fitzpatrick, Matthew C.",299
4159,10.1890/06-1449.1,1,2007,NoMatch,Unmatched,1University1,"Nunez, Martin A.",162
4159,10.1890/06-1449.1,1,2007,NoMatch,Unmatched,1University1,"Oswalt, Christopher M.",9163
4159,10.1890/06-1449.1,1,2007,NoMatch,Unmatched,1University1,"Lane, Kristine E.",9164
4160,10.1890/06-1238.1,1,2007,NoMatch,Unmatched,1University1,"Malausa, Jean-Claude",9166
4160,10.1890/06-1238.1,1,2007,NoMatch,Unmatched,1University1,"Giuge, Ludovic",9167
4160,10.1890/06-1238.1,1,2007,NoMatch,Unmatched,1University1,"Courchamp, Franck",6948
4162,10.1890/06-1444.1,1,2007,NoMatch,Unmatched,1University1,"Albuquerque, Fabio S.",9171
4162,10.1890/06-1444.1,1,2007,NoMatch,Unmatched,1University1,"Araujo, Miguel B.",5388
4162,10.1890/06-1444.1,1,2007,NoMatch,Unmatched,1University1,"Beck, Jan",9172
4162,10.1890/06-1444.1,1,2007,NoMatch,Unmatched,1University1,"Mauricio Bini, Luis",9173
4162,10.1890/06-1444.1,1,2007,NoMatch,Unmatched,1University1,"Cabrero-Sanudo, Francisco J.",9174
4162,10.1890/06-1444.1,1,2007,NoMatch,Unmatched,1University1,"Castro-Parga, Isabel",9175
4162,10.1890/06-1444.1,1,2007,NoMatch,Unmatched,1University1,"Alexandre Felizola Diniz-Filho, Jose",9176
4162,10.1890/06-1444.1,1,2007,NoMatch,Unmatched,1University1,"Ferrer-Castan, Dolores",9177
4162,10.1890/06-1444.1,1,2007,NoMatch,Unmatched,1University1,"Field, Richard",9178
4162,10.1890/06-1444.1,1,2007,NoMatch,Unmatched,1University1,"Gomez, Jose F.",9179
